reach,d0,d1,d2,d3,d4,nUp,u0,u1,u2,u3,u4,area,upArea
10127,10176,-1.0,-1.0,-1.0,-1.0,2,10080,10079,-1,-1,-1.0,2.757661884270743,59.402947347931004
10126,10174,-1.0,-1.0,-1.0,-1.0,2,10078,10077,-1,-1,-1.0,15.19352150104499,118.6356994778472
10125,10174,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,50.01227515614767,50.01227515614767
10124,10172,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.007469013032605,55.007469013032605
10123,10172,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,70.99595152743052,70.99595152743052
10122,10170,-1.0,-1.0,-1.0,-1.0,2,10076,10075,-1,-1,-1.0,40.20419529919917,177.26842987971145
10121,10170,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.23848642628299,34.23848642628299
10120,10168,-1.0,-1.0,-1.0,-1.0,2,10074,10073,-1,-1,-1.0,11.809100954827905,3762.7926934339366
10119,10168,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.8987791940029,40.8987791940029
10118,10167,-1.0,-1.0,-1.0,-1.0,2,10072,10071,-1,-1,-1.0,32.08464065449964,336.3075287536883
10117,10167,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.37694459058979,29.37694459058979
10116,10166,-1.0,-1.0,-1.0,-1.0,2,10070,10069,-1,-1,-1.0,0.687728148698122,70.17584669057295
10115,10166,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.18887675337857,42.18887675337857
10114,10162,-1.0,-1.0,-1.0,-1.0,2,10068,10067,-1,-1,-1.0,23.879441799121214,146.06499983722298
10113,10162,-1.0,-1.0,-1.0,-1.0,2,10066,10065,-1,-1,-1.0,0.3935066125127067,258.981498977448
10112,10160,-1.0,-1.0,-1.0,-1.0,2,10064,10063,-1,-1,-1.0,38.42594328558443,427582.01747266296
10111,10160,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.923693365582377,25.923693365582377
10110,10158,-1.0,-1.0,-1.0,-1.0,2,10062,10061,-1,-1,-1.0,3.095673129729533,73.38374136440467
10109,10158,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,128.10208525896928,128.10208525896928
10108,10156,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,87.47490932545347,87.47490932545347
10107,10156,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,50.88439400427058,50.88439400427058
10106,10152,-1.0,-1.0,-1.0,-1.0,2,10060,10059,-1,-1,-1.0,2.367344832246855,189.7585926457276
10105,10152,-1.0,-1.0,-1.0,-1.0,2,10058,10057,-1,-1,-1.0,53.470636208159895,141.29927136043653
10104,10151,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,39.99683511251831,39.99683511251831
10103,10151,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.396864726283894,43.396864726283894
10102,10148,-1.0,-1.0,-1.0,-1.0,2,10056,10055,-1,-1,-1.0,79.88465176358184,512.3343296694641
10101,10148,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.355331803815044,27.355331803815044
10100,10146,-1.0,-1.0,-1.0,-1.0,2,10054,10053,-1,-1,-1.0,1.45697730264855,17226.383599356173
10099,10146,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.746372688074224,38.746372688074224
10098,10145,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,101.37180156318682,101.37180156318682
10097,10145,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,175.92499577913242,175.92499577913242
10096,10144,-1.0,-1.0,-1.0,-1.0,2,10052,10051,-1,-1,-1.0,71.85581307996544,2126.5432846803496
10095,10144,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.038851547373866,44.038851547373866
10094,10143,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.89391295924708,31.89391295924708
10093,10143,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.387034306625534,29.387034306625534
10092,10142,-1.0,-1.0,-1.0,-1.0,2,10050,10049,-1,-1,-1.0,19.923109662235245,4070.0755516906347
10091,10142,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.794376515941572,26.794376515941572
10090,10140,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.606135523082727,28.606135523082727
10089,10140,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,117.72128302470756,117.72128302470756
10088,10139,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,45.29096140119571,45.29096140119571
10087,10139,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,69.24597039447006,69.24597039447006
10086,10138,-1.0,-1.0,-1.0,-1.0,2,10048,10047,-1,-1,-1.0,43.43005136916385,174.17836206833007
10085,10138,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.514738452721375,32.514738452721375
10084,10136,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,47.80870409114606,47.80870409114606
10083,10136,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,91.21555122443998,91.21555122443998
10082,10128,-1.0,-1.0,-1.0,-1.0,2,10046,10045,-1,-1,-1.0,4.198653433588112,215.0892732915524
10081,10128,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.131643026301326,34.131643026301326
10080,10127,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.699677604953976,25.699677604953976
10079,10127,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.94560785870629,30.94560785870629
10078,10126,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,45.81993318103395,45.81993318103395
10077,10126,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,57.62224479576827,57.62224479576827
10076,10122,-1.0,-1.0,-1.0,-1.0,2,10044,10043,-1,-1,-1.0,20.994262373845665,94.2844239680565
10075,10122,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.77981061245575,42.77981061245575
10074,10120,-1.0,-1.0,-1.0,-1.0,2,10042,10041,-1,-1,-1.0,27.05514181968595,3704.128433861763
10073,10120,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.85515861734597,46.85515861734597
10072,10118,-1.0,-1.0,-1.0,-1.0,2,10040,10039,-1,-1,-1.0,28.395916007468852,206.6251936007945
10071,10118,-1.0,-1.0,-1.0,-1.0,2,10038,10037,-1,-1,-1.0,3.396814946134381,97.59769449839406
10070,10116,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.85471933143357,34.85471933143357
10069,10116,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.63339921044126,34.63339921044126
10068,10114,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,72.96181398906664,72.96181398906664
10067,10114,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,49.22374404903512,49.22374404903512
10066,10113,-1.0,-1.0,-1.0,-1.0,2,10036,10035,-1,-1,-1.0,79.35380293265175,164.83833567524383
10065,10113,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,93.74965668969143,93.74965668969143
10064,10112,-1.0,-1.0,-1.0,-1.0,2,10034,10033,-1,-1,-1.0,94.579004544131,427500.3511730402
10063,10112,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.240356337222735,43.240356337222735
10062,10110,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.125210593229145,30.125210593229145
10061,10110,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.162857641445996,40.162857641445996
10060,10106,-1.0,-1.0,-1.0,-1.0,2,10032,10031,-1,-1,-1.0,32.913097241314865,152.3939487385107
10059,10106,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.99729907497,34.99729907497
10058,10105,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,49.67961340511234,49.67961340511234
10057,10105,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.14902174716431,38.14902174716431
10056,10102,-1.0,-1.0,-1.0,-1.0,2,10030,10029,-1,-1,-1.0,37.10227562753247,234.36947176294998
10055,10102,-1.0,-1.0,-1.0,-1.0,2,10028,10027,-1,-1,-1.0,24.311652565227252,198.0802061429322
10054,10100,-1.0,-1.0,-1.0,-1.0,2,10026,10025,-1,-1,-1.0,56.4096975084501,17159.49401074758
10053,10100,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,65.43261130594345,65.43261130594345
10052,10096,-1.0,-1.0,-1.0,-1.0,2,10024,10023,-1,-1,-1.0,21.10222575927373,2009.3841430449288
10051,10096,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,45.30332855545556,45.30332855545556
10050,10092,-1.0,-1.0,-1.0,-1.0,2,10022,10021,-1,-1,-1.0,10.733709647056543,4010.372692673045
10049,10092,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,39.779749355354966,39.779749355354966
10048,10086,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,78.960649783923,78.960649783923
10047,10086,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,51.78766091524327,51.78766091524327
10046,10082,-1.0,-1.0,-1.0,-1.0,2,10020,10019,-1,-1,-1.0,5.284757045682537,157.17057124201799
10045,10082,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,53.720048615946205,53.720048615946205
10044,10076,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.98717430013086,41.98717430013086
10043,10076,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.30298729408001,31.30298729408001
10042,10074,-1.0,-1.0,-1.0,-1.0,2,10018,10017,-1,-1,-1.0,14.24651574920817,3600.895330090373
10041,10074,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,76.17796195170416,76.17796195170416
10040,10072,-1.0,-1.0,-1.0,-1.0,2,10016,10015,-1,-1,-1.0,0.25260633178915143,131.22110998927963
10039,10072,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,47.00816760404605,47.00816760404605
10038,10071,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,63.256019094673654,63.256019094673654
10037,10071,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.94486045758606,30.94486045758606
10036,10066,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.780473461198177,26.780473461198177
10035,10066,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,58.70405928139391,58.70405928139391
10034,10064,-1.0,-1.0,-1.0,-1.0,2,10014,10013,-1,-1,-1.0,23.8377184297622,426938.1915013325
10033,10064,-1.0,-1.0,-1.0,-1.0,2,10012,10011,-1,-1,-1.0,1.0255619995034448,467.5806671635696
10032,10060,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.58606932719345,32.58606932719345
10031,10060,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,86.89478217000239,86.89478217000239
10030,10056,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,138.99586123935865,138.99586123935865
10029,10056,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,58.27133489605893,58.27133489605893
10028,10055,-1.0,-1.0,-1.0,-1.0,2,10010,10009,-1,-1,-1.0,33.332515783464125,118.65054777833208
10027,10055,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.11800579937287,55.11800579937287
10026,10054,-1.0,-1.0,-1.0,-1.0,2,10008,10007,-1,-1,-1.0,42.557017508572784,17013.715303635756
10025,10054,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,89.36900960337343,89.36900960337343
10024,10052,-1.0,-1.0,-1.0,-1.0,2,10006,10005,-1,-1,-1.0,14.8248203146265,1957.0707404030081
10023,10052,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.21117688264675,31.21117688264675
10022,10050,-1.0,-1.0,-1.0,-1.0,2,10004,10003,-1,-1,-1.0,12.51755737628948,3974.1045707802227
10021,10050,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.534412245765,25.534412245765
10020,10046,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,122.8952802028833,122.8952802028833
10019,10046,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.990533993452182,28.990533993452182
10018,10042,-1.0,-1.0,-1.0,-1.0,2,10002,10001,-1,-1,-1.0,26.092662288482977,3075.738843621471
10017,10042,-1.0,-1.0,-1.0,-1.0,2,10000,9999,-1,-1,-1.0,5.278775529481784,510.9099707196932
10016,10040,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.63046354346105,28.63046354346105
10015,10040,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,102.33804011402941,102.33804011402941
10014,10034,-1.0,-1.0,-1.0,-1.0,2,9998,9997,-1,-1,-1.0,0.29370064416393343,426884.57794878853
10013,10034,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.775834114245647,29.775834114245647
10012,10033,-1.0,-1.0,-1.0,-1.0,2,9996,9995,-1,-1,-1.0,3.3426173705431164,428.9941095615776
10011,10033,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.5609956024885,37.5609956024885
10010,10028,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.922632006026895,37.922632006026895
10009,10028,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,47.39539998884106,47.39539998884106
10008,10026,-1.0,-1.0,-1.0,-1.0,2,9994,9993,-1,-1,-1.0,2.117109654815849,16847.434875628882
10007,10026,-1.0,-1.0,-1.0,-1.0,2,9992,9991,-1,-1,-1.0,37.3988990648841,123.72341049829836
10006,10024,-1.0,-1.0,-1.0,-1.0,2,9990,9989,-1,-1,-1.0,109.91556234182863,1723.9093836223428
10005,10024,-1.0,-1.0,-1.0,-1.0,2,9988,9987,-1,-1,-1.0,80.53751835943727,218.33653646603844
10004,10022,-1.0,-1.0,-1.0,-1.0,2,9986,9985,-1,-1,-1.0,23.55556442793148,2685.412004951665
10003,10022,-1.0,-1.0,-1.0,-1.0,2,9984,9983,-1,-1,-1.0,5.979717287726837,1276.1750084522682
10002,10018,-1.0,-1.0,-1.0,-1.0,2,9982,9981,-1,-1,-1.0,56.97090166161622,1233.1524151591486
10001,10018,-1.0,-1.0,-1.0,-1.0,2,9980,9979,-1,-1,-1.0,53.31810289071432,1816.49376617384
10000,10017,-1.0,-1.0,-1.0,-1.0,2,9978,9977,-1,-1,-1.0,269.83933864703357,450.1119679400866
9999,10017,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.519227250124814,55.519227250124814
9998,10014,-1.0,-1.0,-1.0,-1.0,2,9976,9975,-1,-1,-1.0,25.753931560721522,426831.44394455344
9997,10014,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,52.84030359090136,52.84030359090136
9996,10012,-1.0,-1.0,-1.0,-1.0,2,9974,9973,-1,-1,-1.0,58.47563960220757,391.67737187914076
9995,10012,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.974120311893834,33.974120311893834
9994,10008,-1.0,-1.0,-1.0,-1.0,2,9972,9971,-1,-1,-1.0,20.601457979025547,16679.84143944778
9993,10008,-1.0,-1.0,-1.0,-1.0,2,9970,9969,-1,-1,-1.0,12.089203548444749,165.4763265262829
9992,10007,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.056923855804975,44.056923855804975
9991,10007,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.267587577609284,42.267587577609284
9990,10006,-1.0,-1.0,-1.0,-1.0,2,9968,9967,-1,-1,-1.0,67.08545113100473,1571.893763009768
9989,10006,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.10005827074612,42.10005827074612
9988,10005,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,87.57171027942756,87.57171027942756
9987,10005,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,50.227307827173604,50.227307827173604
9986,10004,-1.0,-1.0,-1.0,-1.0,2,9966,9965,-1,-1,-1.0,12.783974801214931,2634.748721983873
9985,10004,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.1077185398614,27.1077185398614
9984,10003,-1.0,-1.0,-1.0,-1.0,2,9964,9963,-1,-1,-1.0,45.92819964241605,1187.771369172523
9983,10003,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,82.42392199201838,82.42392199201838
9982,10002,-1.0,-1.0,-1.0,-1.0,2,9962,9961,-1,-1,-1.0,15.773375048065267,469.9409049915364
9981,10002,-1.0,-1.0,-1.0,-1.0,2,9960,9959,-1,-1,-1.0,1.0161379261522867,706.2406085059957
9980,10001,-1.0,-1.0,-1.0,-1.0,2,9958,9957,-1,-1,-1.0,59.53837368314273,1705.4682460143738
9979,10001,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,57.70741726875166,57.70741726875166
9978,10000,-1.0,-1.0,-1.0,-1.0,2,9956,9955,-1,-1,-1.0,0.6515846634465149,147.67540417276243
9977,10000,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.59722512029066,32.59722512029066
9976,9998,-1.0,-1.0,-1.0,-1.0,2,9954,9953,-1,-1,-1.0,16.898319676276273,423674.3347102211
9975,9998,-1.0,-1.0,-1.0,-1.0,2,9952,9951,-1,-1,-1.0,16.634803147951306,3131.3553027716125
9974,9996,-1.0,-1.0,-1.0,-1.0,2,9950,9949,-1,-1,-1.0,43.090774941422616,269.06982531080314
9973,9996,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.13190696612992,64.13190696612992
9972,9994,-1.0,-1.0,-1.0,-1.0,2,9948,9947,-1,-1,-1.0,43.312895060390645,16572.746678103977
9971,9994,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,86.49330336477837,86.49330336477837
9970,9993,-1.0,-1.0,-1.0,-1.0,2,9946,9945,-1,-1,-1.0,21.116819140660734,112.1324576783552
9969,9993,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.25466529948292,41.25466529948292
9968,9990,-1.0,-1.0,-1.0,-1.0,2,9944,9943,-1,-1,-1.0,41.74115338593159,1445.920450794951
9967,9990,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,58.8878610838126,58.8878610838126
9966,9986,-1.0,-1.0,-1.0,-1.0,2,9942,9941,-1,-1,-1.0,44.50649482747946,2563.843231939709
9965,9986,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,58.12151524294887,58.12151524294887
9964,9984,-1.0,-1.0,-1.0,-1.0,2,9940,9939,-1,-1,-1.0,57.915201851072034,1104.0951122656236
9963,9984,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.748057264483336,37.748057264483336
9962,9982,-1.0,-1.0,-1.0,-1.0,2,9938,9937,-1,-1,-1.0,30.280343057174548,426.4655002422651
9961,9982,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.70202970120604,27.70202970120604
9960,9981,-1.0,-1.0,-1.0,-1.0,2,9936,9935,-1,-1,-1.0,24.93794144873869,606.4290612814161
9959,9981,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,98.7954092984273,98.7954092984273
9958,9980,-1.0,-1.0,-1.0,-1.0,2,9934,9933,-1,-1,-1.0,38.45328012840467,1231.179251887271
9957,9980,-1.0,-1.0,-1.0,-1.0,2,9932,9931,-1,-1,-1.0,2.7358363234394654,414.7506204439601
9956,9978,-1.0,-1.0,-1.0,-1.0,2,9930,9929,-1,-1,-1.0,31.074972370624536,121.30381102885416
9955,9978,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.72000848046175,25.72000848046175
9954,9976,-1.0,-1.0,-1.0,-1.0,2,9928,9927,-1,-1,-1.0,37.60744701293649,423611.14567135094
9953,9976,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.29071919388261,46.29071919388261
9952,9975,-1.0,-1.0,-1.0,-1.0,2,9926,9925,-1,-1,-1.0,7.7834229080482995,3079.5375052391637
9951,9975,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.182994384497036,35.182994384497036
9950,9974,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,154.86113749489013,154.86113749489013
9949,9974,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,71.11791287449043,71.11791287449043
9948,9972,-1.0,-1.0,-1.0,-1.0,2,9924,9923,-1,-1,-1.0,4.149130667795575,16458.597726965487
9947,9972,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,70.83605607810179,70.83605607810179
9946,9970,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.459864107483906,28.459864107483906
9945,9970,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.55577443021056,62.55577443021056
9944,9968,-1.0,-1.0,-1.0,-1.0,2,9922,9921,-1,-1,-1.0,31.197580048634904,1139.3657685229339
9943,9968,-1.0,-1.0,-1.0,-1.0,2,9920,9919,-1,-1,-1.0,54.11984834793338,264.81352888608524
9942,9966,-1.0,-1.0,-1.0,-1.0,2,9918,9917,-1,-1,-1.0,4.886490810119279,2486.1766475943746
9941,9966,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.16008951785494,33.16008951785494
9940,9964,-1.0,-1.0,-1.0,-1.0,2,9916,9915,-1,-1,-1.0,26.51894182148232,999.6328303397743
9939,9964,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.54708007477714,46.54708007477714
9938,9962,-1.0,-1.0,-1.0,-1.0,2,9914,9913,-1,-1,-1.0,0.2412979256698908,330.02055394944773
9937,9962,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,66.16460323564287,66.16460323564287
9936,9960,-1.0,-1.0,-1.0,-1.0,2,9912,9911,-1,-1,-1.0,53.16530138146662,521.3776323485093
9935,9960,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,60.11348748416809,60.11348748416809
9934,9958,-1.0,-1.0,-1.0,-1.0,2,9910,9909,-1,-1,-1.0,54.595139652367784,986.9543868770618
9933,9958,-1.0,-1.0,-1.0,-1.0,2,9908,9907,-1,-1,-1.0,6.127899463103633,205.77158488180447
9932,9957,-1.0,-1.0,-1.0,-1.0,2,9906,9905,-1,-1,-1.0,11.144106077757387,378.68289101249985
9931,9957,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.331893108020864,33.331893108020864
9930,9956,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,54.34689360797442,54.34689360797442
9929,9956,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.88194505025522,35.88194505025522
9928,9954,-1.0,-1.0,-1.0,-1.0,2,9904,9903,-1,-1,-1.0,20.447271601548834,423324.4537903429
9927,9954,-1.0,-1.0,-1.0,-1.0,2,9902,9901,-1,-1,-1.0,132.69945371769293,249.08443399513595
9926,9952,-1.0,-1.0,-1.0,-1.0,2,9900,9899,-1,-1,-1.0,0.19540530749458265,2691.893230951107
9925,9952,-1.0,-1.0,-1.0,-1.0,2,9898,9897,-1,-1,-1.0,25.703844573027833,379.86085138000914
9924,9948,-1.0,-1.0,-1.0,-1.0,2,9896,9895,-1,-1,-1.0,8.176113277398427,16288.853090879273
9923,9948,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,165.59550541841816,165.59550541841816
9922,9944,-1.0,-1.0,-1.0,-1.0,2,9894,9893,-1,-1,-1.0,68.90424664878489,1051.7075595889667
9921,9944,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,56.46062888533226,56.46062888533226
9920,9943,-1.0,-1.0,-1.0,-1.0,2,9892,9891,-1,-1,-1.0,79.13023510235354,183.4079272919765
9919,9943,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.28575324617536,27.28575324617536
9918,9942,-1.0,-1.0,-1.0,-1.0,2,9890,9889,-1,-1,-1.0,35.0681670616087,2155.3349581928614
9917,9942,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,325.955198591394,325.955198591394
9916,9940,-1.0,-1.0,-1.0,-1.0,2,9888,9887,-1,-1,-1.0,17.202105102691903,931.302577475621
9915,9940,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.81131104267114,41.81131104267114
9914,9938,-1.0,-1.0,-1.0,-1.0,2,9886,9885,-1,-1,-1.0,80.22524083873306,296.2375803632067
9913,9938,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.541675660571144,33.541675660571144
9912,9936,-1.0,-1.0,-1.0,-1.0,2,9884,9883,-1,-1,-1.0,20.38024360016217,411.060627627687
9911,9936,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,57.151703339355706,57.151703339355706
9910,9934,-1.0,-1.0,-1.0,-1.0,2,9882,9881,-1,-1,-1.0,84.09642552380222,683.311408719416
9909,9934,-1.0,-1.0,-1.0,-1.0,2,9880,9879,-1,-1,-1.0,29.887812982072482,249.047838505278
9908,9933,-1.0,-1.0,-1.0,-1.0,2,9878,9877,-1,-1,-1.0,12.344869425516185,125.87417293654741
9907,9933,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,73.7695124821534,73.7695124821534
9906,9932,-1.0,-1.0,-1.0,-1.0,2,9876,9875,-1,-1,-1.0,18.505502615239397,221.28592782906608
9905,9932,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,146.2528571056763,146.2528571056763
9904,9928,-1.0,-1.0,-1.0,-1.0,2,9874,9873,-1,-1,-1.0,3.263589679578217,423252.9947909943
9903,9928,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,51.011727747025716,51.011727747025716
9902,9927,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,71.27292020324035,71.27292020324035
9901,9927,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,45.112060074202674,45.112060074202674
9900,9926,-1.0,-1.0,-1.0,-1.0,2,9872,9871,-1,-1,-1.0,105.52178485224395,2557.3709007073253
